id,created_at,original_text,neg,neu,pos,compound,neg.1,neu.1,pos.1,compound.1,neg.2,neu.2,pos.2,compound.2,neg,neu,pos,compound
ID000134,2020-06-01,nedbank 19 expect deliver cards card expired stand,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000135,2020-06-01,ajay devgn secret contribution hospital dharavi ajaydevgn,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000136,2020-06-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID000137,2020-06-01,breaking hong kong police ban annual tiananmen vigil time 30 years citing measures,0.231,0.769,0.0,-0.5574,0.231,0.769,0.0,-0.5574,0.231,0.769,0.0,-0.5574,0.231,0.769,0.0,-0.5574
ID000138,2020-06-01,happy team london week sharing remote volunteering opportunities ap,0.0,0.397,0.603,0.8442,0.0,0.397,0.603,0.8442,0.0,0.397,0.603,0.8442,0.0,0.397,0.603,0.8442
ID000139,2020-06-01,insightpartners mentioning report digital adoption platform market forecast 2027,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000140,2020-06-01,matthancock 200k wife intensive care nurse caring 19 patients daily basis 12 wee,0.0,0.632,0.368,0.7506,0.0,0.632,0.368,0.7506,0.0,0.632,0.368,0.7506,0.0,0.632,0.368,0.7506
ID000141,2020-06-01,emerging governance issues,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000142,2020-06-01,watch realtime simulation social distancing beach works,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000143,2020-06-01,krg interior ministry announces 6day lockdown kurdistan region 6 pm monday june 1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000144,2020-06-01,pavantimma45 jagdishshetty swamy39 vhs debashsis basu opined india corona virus,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000145,2020-06-01,support fund uk insurance longterm savings industry uk uk insurance longterm savi,0.0,0.803,0.197,0.4019,0.0,0.803,0.197,0.4019,0.0,0.803,0.197,0.4019,0.0,0.803,0.197,0.4019
ID000146,2020-06-01,doctors worldclass dedicated facility ahmedabad civil hospital share experience treating,0.0,0.606,0.394,0.6369,0.0,0.606,0.394,0.6369,0.0,0.606,0.394,0.6369,0.0,0.606,0.394,0.6369
ID000147,2020-06-01,scared riots scared china amp india threatening war recession,0.865,0.135,0.0,-0.9595,0.865,0.135,0.0,-0.9595,0.865,0.135,0.0,-0.9595,0.865,0.135,0.0,-0.9595
ID000148,2020-06-01,russia approving japanese drug roll game changer week,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000149,2020-06-01,parody gov reportedly counting saliva amp nasal samples patient 2 tests artif,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000150,2020-06-01,mild illnesses include cases common cold caused viruses predomin,0.286,0.714,0.0,-0.4939,0.286,0.714,0.0,-0.4939,0.286,0.714,0.0,-0.4939,0.286,0.714,0.0,-0.4939
ID000151,2020-06-01,70most countries cases experiencing outbreak,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000152,2020-06-01,south african president cyril ramaphosa pandemic presented country opportunities,0.0,0.755,0.245,0.3818,0.0,0.755,0.245,0.3818,0.0,0.755,0.245,0.3818,0.0,0.755,0.245,0.3818
ID000153,2020-06-01,51our medical staff trained recognize patients virus fr,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000154,2020-06-01,economy big lost pray rid pandemic vi,0.24,0.521,0.24,0.0,0.24,0.521,0.24,0.0,0.24,0.521,0.24,0.0,0.24,0.521,0.24,0.0
ID000155,2020-06-01,kp minister shaukat yousafzai flouts governments social distancing guidelines sops,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000156,2020-06-01,emailed tweeted called lied hung hsbcukbusiness hsbc hsbcuk,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818,0.271,0.729,0.0,-0.3818
ID000157,2020-06-01,photo leading twitters news meenalsworld,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000158,2020-06-01,lab facility beisgovuk running free webinar monday ensure workplace,0.0,0.543,0.457,0.7096,0.0,0.543,0.457,0.7096,0.0,0.543,0.457,0.7096,0.0,0.543,0.457,0.7096
ID000159,2020-06-01,press release samples tested 31 2020 confirm 40 cases 23 cases samples tested fr,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000160,2020-06-01,19032020 hospitalisation 29032020 hospitalisation oxygen le,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000161,2020-06-01,latest specificity statement update 21423 sequences 100 detection sarscov2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000162,2020-06-01,vaccine 19no economic measure announced fm market rallying big trap stay,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182
ID000163,2020-06-01,scared riots scared china amp india threatening war recession,0.865,0.135,0.0,-0.9595,0.865,0.135,0.0,-0.9595,0.865,0.135,0.0,-0.9595,0.865,0.135,0.0,-0.9595
ID000164,2020-06-01,riots cure wasted time money vaccines,0.619,0.381,0.0,-0.7579,0.619,0.381,0.0,-0.7579,0.619,0.381,0.0,-0.7579,0.619,0.381,0.0,-0.7579
ID000165,2020-06-01,dp williamsruto journey 57 years generation grapple challenges,0.0,0.843,0.157,0.0772,0.0,0.843,0.157,0.0772,0.0,0.843,0.157,0.0772,0.0,0.843,0.157,0.0772
ID000166,2020-06-01,ramguha harmful urban naxals sanitized thro quarantine,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000167,2020-06-01,hospital suspended screening testing main campus focusing tes,0.307,0.693,0.0,-0.4767,0.307,0.693,0.0,-0.4767,0.307,0.693,0.0,-0.4767,0.307,0.693,0.0,-0.4767
ID000168,2020-06-01,hong kong police cite threat banning annual tiananmen square vigil,0.274,0.726,0.0,-0.5267,0.274,0.726,0.0,-0.5267,0.274,0.726,0.0,-0.5267,0.274,0.726,0.0,-0.5267
ID000169,2020-06-01,postlockdown shopping continue loyal kirana store,0.0,0.617,0.383,0.4767,0.0,0.617,0.383,0.4767,0.0,0.617,0.383,0.4767,0.0,0.617,0.383,0.4767
ID000170,2020-06-01,reengage changed slew fresh obstacles force adapt habits create,0.2,0.462,0.338,0.2023,0.2,0.462,0.338,0.2023,0.2,0.462,0.338,0.2023,0.2,0.462,0.338,0.2023
ID000171,2020-06-01,cloud computing supported response,0.0,0.566,0.434,0.3182,0.0,0.566,0.434,0.3182,0.0,0.566,0.434,0.3182,0.0,0.566,0.434,0.3182
ID000172,2020-06-01,missed wednesdays webinar rcgp ahsnnetwork primary care care homes watch,0.141,0.449,0.41,0.6369,0.141,0.449,0.41,0.6369,0.141,0.449,0.41,0.6369,0.141,0.449,0.41,0.6369
ID000173,2020-06-01,lessons 1 life short 2 jobs temporary 3 health wealth 4 save money 5 god,0.0,0.452,0.548,0.8176,0.0,0.452,0.548,0.8176,0.0,0.452,0.548,0.8176,0.0,0.452,0.548,0.8176
ID000174,2020-06-01,coronavirus strong fight riaz1i3,0.329,0.253,0.418,0.1779,0.329,0.253,0.418,0.1779,0.329,0.253,0.418,0.1779,0.329,0.253,0.418,0.1779
ID000175,2020-06-01,community transmission coronavirus infection wellestablished large sections subpopulations country,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000176,2020-06-01,ill develop difficulty breathing sever,0.634,0.366,0.0,-0.6369,0.634,0.366,0.0,-0.6369,0.634,0.366,0.0,-0.6369,0.634,0.366,0.0,-0.6369
ID000177,2020-06-01,doubtinthomas82 andrear26537960 mariannesansum reason death rates pinch,0.394,0.606,0.0,-0.5994,0.394,0.606,0.0,-0.5994,0.394,0.606,0.0,-0.5994,0.394,0.606,0.0,-0.5994
ID000178,2020-06-01,usa facing bad situation dont dangerous people violence,0.244,0.348,0.408,0.3287,0.244,0.348,0.408,0.3287,0.244,0.348,0.408,0.3287,0.244,0.348,0.408,0.3287
ID000179,2020-06-01,triage noncovid19 patients coronavirus pandemic neonatalethics interviewed katrien devolder av,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000180,2020-06-01,familiarity breeds contempt lockdown intimate dom,0.432,0.568,0.0,-0.5859,0.432,0.568,0.0,-0.5859,0.432,0.568,0.0,-0.5859,0.432,0.568,0.0,-0.5859
ID000181,2020-06-01,affordability smartphones crucial fight,0.464,0.536,0.0,-0.3818,0.464,0.536,0.0,-0.3818,0.464,0.536,0.0,-0.3818,0.464,0.536,0.0,-0.3818
ID000182,2020-06-01,reason havent updates 28th,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000183,2020-06-01,warmest josephetyang7 putting incredible photo story dis,0.0,0.69,0.31,0.4019,0.0,0.69,0.31,0.4019,0.0,0.69,0.31,0.4019,0.0,0.69,0.31,0.4019
ID000184,2020-06-01,necessity mother digital natives time essence translating content,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000185,2020-06-01,damn protesting shit feeding agendas inforce mar,0.695,0.305,0.0,-0.8442,0.695,0.305,0.0,-0.8442,0.695,0.305,0.0,-0.8442,0.695,0.305,0.0,-0.8442
ID000186,2020-06-01,surfaced kirkwood psychiatric facility deaths recorded 29 patients employees,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000187,2020-06-01,narendramodi rbi regulatory package months moratorium loanscredit cards hu,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000188,2020-06-01,month left advantage offers coverage fee guarantee 60day payment terms,0.0,0.667,0.333,0.4588,0.0,0.667,0.333,0.4588,0.0,0.667,0.333,0.4588,0.0,0.667,0.333,0.4588
ID000189,2020-06-01,bojoko digs analyze impacted gaming,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000190,2020-06-01,misinformationnegligenceignorance pandemic dangerous follow facts smokers higher,0.341,0.659,0.0,-0.4767,0.341,0.659,0.0,-0.4767,0.341,0.659,0.0,-0.4767,0.341,0.659,0.0,-0.4767
ID000191,2020-06-01,national volunteers week volunteers dedication commitment,0.0,0.658,0.342,0.3818,0.0,0.658,0.342,0.3818,0.0,0.658,0.342,0.3818,0.0,0.658,0.342,0.3818
ID000192,2020-06-01,rakhi31654937 rahulkanwal boycott suddenly middle business men affect badly mu,0.403,0.597,0.0,-0.6597,0.403,0.597,0.0,-0.6597,0.403,0.597,0.0,-0.6597,0.403,0.597,0.0,-0.6597
ID000193,2020-06-01,session201820 late pandemicthird sem exams havent yetwe waiting,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000194,2020-06-01,listen amb harsh vardhan shringla harshvshringla foreign secretary meaindia,0.266,0.734,0.0,-0.4404,0.266,0.734,0.0,-0.4404,0.266,0.734,0.0,-0.4404,0.266,0.734,0.0,-0.4404
ID000195,2020-06-01,effort rapidly identify treatments reduce mortality rate lifearc awarded,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019,0.0,0.748,0.252,0.4019
ID000196,2020-06-01,kezianoble mortality rate,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000197,2020-06-01,remind people risk uk high alert level 4 transmission high,0.186,0.619,0.195,0.0258,0.186,0.619,0.195,0.0258,0.186,0.619,0.195,0.0258,0.186,0.619,0.195,0.0258
ID000198,2020-06-01,stuti8220 arundeshpande20 drmrsatapathy mahendra3 anandpdwivedi satishrathod100 rajagopalan8 ksmann,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000199,2020-06-01,committed reducing carbon footprint today weve launched initiatives drive uks,0.0,0.69,0.31,0.3818,0.0,0.69,0.31,0.3818,0.0,0.69,0.31,0.3818,0.0,0.69,0.31,0.3818
ID000200,2020-06-01,faan management working hard place measures protect visit pls,0.124,0.531,0.345,0.3612,0.124,0.531,0.345,0.3612,0.124,0.531,0.345,0.3612,0.124,0.531,0.345,0.3612
ID000201,2020-06-01,ukrifunded uk primary care formally starts today seeking uk patients fr,0.0,0.758,0.242,0.4939,0.0,0.758,0.242,0.4939,0.0,0.758,0.242,0.4939,0.0,0.758,0.242,0.4939
ID000202,2020-06-01,shopian patient dies jampk toll 29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000203,2020-06-01,ypa accepts tribute frontliners pandemic video,0.0,0.685,0.315,0.3182,0.0,0.685,0.315,0.3182,0.0,0.685,0.315,0.3182,0.0,0.685,0.315,0.3182
ID000204,2020-06-01,wave britain time wage support bailouts,0.0,0.649,0.351,0.4019,0.0,0.649,0.351,0.4019,0.0,0.649,0.351,0.4019,0.0,0.649,0.351,0.4019
ID000205,2020-06-01,31052020 arrival matric class 2020 orientation learners distribution ppe ezayo siyilinde ngeyet,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000206,2020-06-01,today bjp4delhi hold demonstration led bjp4india vp shyamsjaju ji rpsinghkhalsa sunilyadavbjp praveenskap,0.0,0.887,0.113,0.1027,0.0,0.887,0.113,0.1027,0.0,0.887,0.113,0.1027,0.0,0.887,0.113,0.1027
ID000207,2020-06-01,hear join live discussion 12th june 1pm impact,0.0,0.761,0.239,0.296,0.0,0.761,0.239,0.296,0.0,0.761,0.239,0.296,0.0,0.761,0.239,0.296
ID000208,2020-06-01,survive friends follow,0.0,0.392,0.608,0.4767,0.0,0.392,0.608,0.4767,0.0,0.392,0.608,0.4767,0.0,0.392,0.608,0.4767
ID000209,2020-06-01,chance build lowcarbon future christiana figueres,0.0,0.714,0.286,0.25,0.0,0.714,0.286,0.25,0.0,0.714,0.286,0.25,0.0,0.714,0.286,0.25
ID000210,2020-06-01,told contacttracing apps lockdown early investigation led morga,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000211,2020-06-01,tool yourcovid19risk reflecting reduce impact,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000212,2020-06-01,kilpest indias subsidiary 3b blackbio biotech introduces kit detection 19 virus,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000213,2020-06-01,weve updated faq pgrs impacted outbreak thesis 182021,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000214,2020-06-01,updated info grafis 1 juni 2020,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000215,2020-06-01,disease fatal severe cases 80 patients,0.604,0.396,0.0,-0.7269,0.604,0.396,0.0,-0.7269,0.604,0.396,0.0,-0.7269,0.604,0.396,0.0,-0.7269
ID000216,2020-06-01,tourist spot amp kashmir hit people demanded relief,0.173,0.545,0.282,0.296,0.173,0.545,0.282,0.296,0.173,0.545,0.282,0.296,0.173,0.545,0.282,0.296
ID000217,2020-06-01,60widespread ongoing transmission respiratory illness caused coronavirus,0.31,0.69,0.0,-0.4019,0.31,0.69,0.0,-0.4019,0.31,0.69,0.0,-0.4019,0.31,0.69,0.0,-0.4019
ID000218,2020-06-01,mikecarlton01 fair question answer bob hawke support foreign students australia,0.0,0.615,0.385,0.6124,0.0,0.615,0.385,0.6124,0.0,0.615,0.385,0.6124,0.0,0.615,0.385,0.6124
ID000219,2020-06-01,govt committed provide health services amp today sms hospital treating,0.0,0.811,0.189,0.2732,0.0,0.811,0.189,0.2732,0.0,0.811,0.189,0.2732,0.0,0.811,0.189,0.2732
ID000220,2020-06-01,difference 1968 trump incumbent play savior catastrophe making,0.344,0.469,0.187,-0.4588,0.344,0.469,0.187,-0.4588,0.344,0.469,0.187,-0.4588,0.344,0.469,0.187,-0.4588
ID000221,2020-06-01,pains pandemic scale amp severity private hospitals allowed fleecing peo,0.237,0.763,0.0,-0.4215,0.237,0.763,0.0,-0.4215,0.237,0.763,0.0,-0.4215,0.237,0.763,0.0,-0.4215
ID000222,2020-06-01,news researchers warn debilitating longterm illness patients partners brian,0.369,0.631,0.0,-0.4767,0.369,0.631,0.0,-0.4767,0.369,0.631,0.0,-0.4767,0.369,0.631,0.0,-0.4767
ID000223,2020-06-01,100yearold indonesian woman recovers,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000224,2020-06-01,g00ner5 antrimchicane 1234erdh cases 19 wuhan december 26th reported,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000225,2020-06-01,workers struggle commute offices transportation secretary arthur tugade national government di,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182,0.187,0.813,0.0,-0.3182
ID000226,2020-06-01,northern ireland faces potent threat brexit,0.405,0.595,0.0,-0.5267,0.405,0.595,0.0,-0.5267,0.405,0.595,0.0,-0.5267,0.405,0.595,0.0,-0.5267
ID000227,2020-06-01,evidence smokers vulnerable fingers frequently contact,0.275,0.725,0.0,-0.2263,0.275,0.725,0.0,-0.2263,0.275,0.725,0.0,-0.2263,0.275,0.725,0.0,-0.2263
ID000228,2020-06-01,lung simulators tackle,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000229,2020-06-01,tonygachoka statehousekenya railaodinga ideals crucial reconstruction,0.0,0.735,0.265,0.2023,0.0,0.735,0.265,0.2023,0.0,0.735,0.265,0.2023,0.0,0.735,0.265,0.2023
ID000230,2020-06-01,caste diversity social binding helped tamil nadu doctors cope challenge drsakthirajan,0.0,0.885,0.115,0.0772,0.0,0.885,0.115,0.0772,0.0,0.885,0.115,0.0772,0.0,0.885,0.115,0.0772
ID000231,2020-06-01,county governments reallocated combined total ksh 61bn emergency fund va,0.224,0.776,0.0,-0.3818,0.224,0.776,0.0,-0.3818,0.224,0.776,0.0,-0.3818,0.224,0.776,0.0,-0.3818
ID000232,2020-06-01,watch increase reported cases doh officials sought clarify difference,0.0,0.777,0.223,0.3182,0.0,0.777,0.223,0.3182,0.0,0.777,0.223,0.3182,0.0,0.777,0.223,0.3182
ID000233,2020-06-01,countries pakistan tobacco control policies tobacco smoking,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000234,2020-06-01,dr imtiyaz hassans laboratory centre interdisciplinary basic sciences jamiamillia recen,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000235,2020-06-01,humberside police crime commissioner launched schooling resource support parents guardians,0.238,0.476,0.286,-0.0772,0.238,0.476,0.286,-0.0772,0.238,0.476,0.286,-0.0772,0.238,0.476,0.286,-0.0772
ID000236,2020-06-01,creating fame cost lives students conducting final year exams inspite exponentially rising,0.0,0.662,0.338,0.6249,0.0,0.662,0.338,0.6249,0.0,0.662,0.338,0.6249,0.0,0.662,0.338,0.6249
ID000237,2020-06-01,nick robinson parents bother send children school bother loaded word implying,0.348,0.652,0.0,-0.5859,0.348,0.652,0.0,-0.5859,0.348,0.652,0.0,-0.5859,0.348,0.652,0.0,-0.5859
ID000238,2020-06-01,close patience breathe droplets including virus person dise,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000239,2020-06-01,preventative measures defense protect,0.0,0.328,0.672,0.4767,0.0,0.328,0.672,0.4767,0.0,0.328,0.672,0.4767,0.0,0.328,0.672,0.4767
ID000240,2020-06-01,support dwellers slum actor silently paying expens,0.144,0.556,0.3,0.34,0.144,0.556,0.3,0.34,0.144,0.556,0.3,0.34,0.144,0.556,0.3,0.34
ID000241,2020-06-01,government industry green light british film commission production guidance film highend tv drama,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000242,2020-06-01,restrictions slowly lifted remember check childs car seat ensure fit purpose car,0.0,0.662,0.338,0.6249,0.0,0.662,0.338,0.6249,0.0,0.662,0.338,0.6249,0.0,0.662,0.338,0.6249
ID000243,2020-06-01,spoke small restaurant owner today la savings business barely alive,0.0,0.796,0.204,0.3197,0.0,0.796,0.204,0.3197,0.0,0.796,0.204,0.3197,0.0,0.796,0.204,0.3197
ID000244,2020-06-01,social enterprise grant loan financial options,0.0,0.667,0.333,0.3612,0.0,0.667,0.333,0.3612,0.0,0.667,0.333,0.3612,0.0,0.667,0.333,0.3612
ID000245,2020-06-01,pandemic drastically causing 50000 deaths patriotujii pr,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000246,2020-06-01,questions conscience duty scientific advisers,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000247,2020-06-01,good morning western cape entering stage fight,0.248,0.476,0.276,0.0772,0.248,0.476,0.276,0.0772,0.248,0.476,0.276,0.0772,0.248,0.476,0.276,0.0772
ID000248,2020-06-01,happy free 19 returning family,0.0,0.3,0.7,0.7906,0.0,0.3,0.7,0.7906,0.0,0.3,0.7,0.7906,0.0,0.3,0.7,0.7906
ID000249,2020-06-01,2 pandemics america pandemic prejudice police forces amp,0.355,0.645,0.0,-0.5106,0.355,0.645,0.0,-0.5106,0.355,0.645,0.0,-0.5106,0.355,0.645,0.0,-0.5106
ID000250,2020-06-01,person suggests inject muslims covid19yeah good fucking doctor sh,0.0,0.734,0.266,0.4404,0.0,0.734,0.266,0.4404,0.0,0.734,0.266,0.4404,0.0,0.734,0.266,0.4404
ID000251,2020-06-01,support dwellers slum actor silently paying,0.163,0.5,0.338,0.34,0.163,0.5,0.338,0.34,0.163,0.5,0.338,0.34,0.163,0.5,0.338,0.34
ID000252,2020-06-01,creating fame cost lives students conducting final year exams inspite exponentially rising,0.0,0.662,0.338,0.6249,0.0,0.662,0.338,0.6249,0.0,0.662,0.338,0.6249,0.0,0.662,0.338,0.6249
ID000253,2020-06-01,flawed wasnt decisions 10 weeks left britain disastrously exposed,0.14,0.86,0.0,-0.0772,0.14,0.86,0.0,-0.0772,0.14,0.86,0.0,-0.0772,0.14,0.86,0.0,-0.0772
ID000254,2020-06-01,vehicles road lockdown eased motor industry bodies calling mot extension,0.0,0.804,0.196,0.296,0.0,0.804,0.196,0.296,0.0,0.804,0.196,0.296,0.0,0.804,0.196,0.296
ID000255,2020-06-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID000256,2020-06-01,nbstv lock nuisance cos number positive patients increasing high time,0.0,0.62,0.38,0.5994,0.0,0.62,0.38,0.5994,0.0,0.62,0.38,0.5994,0.0,0.62,0.38,0.5994
ID000257,2020-06-01,robjeffecology extraordinary guardian reinforcing fiction schools reopening open,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000258,2020-06-01,fight powered citizens innovative spirit pm modi mann ki baat,0.183,0.493,0.324,0.25,0.183,0.493,0.324,0.25,0.183,0.493,0.324,0.25,0.183,0.493,0.324,0.25
ID000259,2020-06-01,reality virus clinically longer exists italy clear today disease differe,0.0,0.776,0.224,0.3818,0.0,0.776,0.224,0.3818,0.0,0.776,0.224,0.3818,0.0,0.776,0.224,0.3818
ID000260,2020-06-01,doh reports 18638 cases country 552 cases 119 fresh 443 late 4 pm,0.0,0.827,0.173,0.3182,0.0,0.827,0.173,0.3182,0.0,0.827,0.173,0.3182,0.0,0.827,0.173,0.3182
ID000261,2020-06-01,asad umar opinion committed mistake imposing lockdown early severe,0.474,0.37,0.156,-0.5106,0.474,0.37,0.156,-0.5106,0.474,0.37,0.156,-0.5106,0.474,0.37,0.156,-0.5106
ID000262,2020-06-01,outsourcing giant serco charge englands track trace responsible supporting vulnerable,0.135,0.496,0.369,0.5106,0.135,0.496,0.369,0.5106,0.135,0.496,0.369,0.5106,0.135,0.496,0.369,0.5106
ID000263,2020-06-01,tigersruledude dog2purple stevefda original paper hydroxychloroquine promoted doctor fal,0.0,0.579,0.421,0.6249,0.0,0.579,0.421,0.6249,0.0,0.579,0.421,0.6249,0.0,0.579,0.421,0.6249
ID000264,2020-06-01,road kingdom innisfree event notice wont live audience finale road kingdom,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000265,2020-06-01,rangers continue rhinos safe essential items gloves masks hand sanitiser protect,0.0,0.479,0.521,0.8271,0.0,0.479,0.521,0.8271,0.0,0.479,0.521,0.8271,0.0,0.479,0.521,0.8271
ID000266,2020-06-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ID000267,2020-06-01,chairman ptf secretary government federation boss mustapha disclosed journalists sun,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000268,2020-06-01,activities carried ensure lockdown follow safety measures stay safe pandemic,0.0,0.458,0.542,0.8074,0.0,0.458,0.542,0.8074,0.0,0.458,0.542,0.8074,0.0,0.458,0.542,0.8074
ID000269,2020-06-01,ttecemea interview iain banks ttec operations conditions,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ID000270,2020-06-01,16 players brazilian club test positive,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574,0.0,0.581,0.419,0.5574
